"","race","age","yeardth","rate","count","pop","yearbth","mod","modnotreat","modcrazytreat"
"1240","White",17.5,1986,0,0,15370406,1968.5,6.65417648450072e-08,6.76944351025831e-08,6.56566947944186e-08
"1241","Black",22.5,1991,0,0,2679817,1968.5,0,0,0
"1242","White",22.5,1991,0,0,15637003,1968.5,8.31056286885402e-08,8.88241194383762e-08,7.84977453189301e-08
"1243","Black",27.5,1996,0,0,2690191,1968.5,0,0,0
"1244","White",27.5,1996,0,0,16011127,1968.5,8.69516356384337e-08,9.67661679939937e-08,7.86389285511898e-08
"1245","Black",32.5,2001,0,0,2765097,1968.5,0,0,0
"1246","White",32.5,2001,0,0,16504932,1968.5,9.06816290555003e-08,1.03540852421817e-07,7.91933664277056e-08
"1247","Black",37.5,2006,0,0,2801163,1968.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1248","White",37.5,2006,0,0,16595493,1968.5,1.18279808380718e-07,1.42067697674902e-07,9.73390567022557e-08
"1249","Black",42.5,2011,0,0,2833189,1968.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1250","White",42.5,2011,0.1,13,16562378,1968.5,5.65667235952771e-07,7.509703064164e-07,4.17856652983262e-07
"1251","Black",2.5,1972,0,0,475635,1969.5,0,0,0
"1252","White",2.5,1972,0,0,2759505,1969.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1253","Black",3.5,1973,0,0,1977768,1969.5,0,0,0
"1254","White",3.5,1973,0,0,11461936,1969.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1255","Black",7.5,1977,0,0,2529543,1969.5,0,0,0
"1256","White",7.5,1977,0,0,14593411,1969.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1257","Black",12.5,1982,0,0,2686120,1969.5,0,0,0
"1258","White",12.5,1982,0,0,14901139,1969.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1259","Black",17.5,1987,0,0,2767247,1969.5,0,0,0
"1260","White",17.5,1987,0,0,15210868,1969.5,6.59132926377472e-08,6.76944351025831e-08,6.45436567440182e-08
"1261","Black",22.5,1992,0,0,2713251,1969.5,0,0,0
"1262","White",22.5,1992,0,0,15500410,1969.5,8.166105283673e-08,8.88241194383762e-08,7.58620203320672e-08
"1263","Black",27.5,1997,0,0,2718577,1969.5,0,0,0
"1264","White",27.5,1997,0,0,15958055,1969.5,8.58582027786499e-08,9.67661679939937e-08,7.65200337454249e-08
"1265","Black",32.5,2002,0,0,2780943,1969.5,0,0,0
"1266","White",32.5,2002,0,0,16416998,1969.5,8.98750926296615e-08,1.03540852421817e-07,7.7509307941317e-08
"1267","Black",37.5,2007,0,0,2825540,1969.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1268","White",37.5,2007,0,0,16517520,1969.5,1.17706514454855e-07,1.42067697674902e-07,9.60201725426918e-08
"1269","Black",42.5,2012,0,0,2849084,1969.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1270","White",42.5,2012,0.1,12,16472588,1969.5,5.65282452382624e-07,7.509703064164e-07,4.16843774014759e-07
"1271","Black",2.5,1973,0,0,459070,1970.5,0,0,0
"1272","White",2.5,1973,0,0,2598047,1970.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1273","Black",3.5,1974,0,0,1963770,1970.5,0,0,0
"1274","White",3.5,1974,0,0,11161712,1970.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1275","Black",7.5,1978,0,0,2526376,1970.5,0,0,0
"1276","White",7.5,1978,0,0,14341960,1970.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1277","Black",12.5,1983,0,0,2671288,1970.5,0,0,0
"1278","White",12.5,1983,0,0,14607945,1970.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1279","Black",17.5,1988,0,0,2761777,1970.5,0,0,0
"1280","White",17.5,1988,0,0,14974189,1970.5,6.51902065605269e-08,6.76944351025831e-08,6.3263080773712e-08
"1281","Black",22.5,1993,0,0,2716030,1970.5,0,0,0
"1282","White",22.5,1993,0,0,15252762,1970.5,8.03152383942223e-08,8.88241194383762e-08,7.33949099178227e-08
"1283","Black",27.5,1998,0,0,2723195,1970.5,0,0,0
"1284","White",27.5,1998,0,0,15815361,1970.5,8.48414345618932e-08,9.67661679939937e-08,7.45383849896151e-08
"1285","Black",32.5,2003,0,0,2772805,1970.5,0,0,0
"1286","White",32.5,2003,0,0,16180219,1970.5,8.91270618820753e-08,1.03540852421817e-07,7.59360443468638e-08
"1287","Black",37.5,2008,0,0,2830378,1970.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1288","White",37.5,2008,0,0,16305554,1970.5,1.17176863475887e-07,1.42067697674902e-07,9.47898124516655e-08
"1289","Black",42.5,2013,0,0,2845869,1970.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1290","White",42.5,2013,0.1,10,16255963,1970.5,5.64929204099599e-07,7.509703064164e-07,4.15900701129915e-07
"1291","Black",2.5,1974,0,0,445242,1971.5,0,0,0
"1292","White",2.5,1974,0,0,2548370,1971.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1293","Black",3.5,1975,0,0,1930203,1971.5,0,0,0
"1294","White",3.5,1975,0,0,10738586,1971.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1295","Black",7.5,1979,0,0,2500810,1971.5,0,0,0
"1296","White",7.5,1979,0,0,13990072,1971.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1297","Black",12.5,1984,0,0,2633239,1971.5,0,0,0
"1298","White",12.5,1984,0,0,14200731,1971.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1299","Black",17.5,1989,0,0,2727886,1971.5,0,0,0
"1300","White",17.5,1989,0,0,14609934,1971.5,6.45159338440112e-08,6.76944351025831e-08,6.20671038399355e-08
"1301","Black",22.5,1994,0,0,2709008,1971.5,0,0,0
"1302","White",22.5,1994,0,0,14898173,1971.5,7.90921844275056e-08,8.88241194383762e-08,7.11440936435536e-08
"1303","Black",27.5,1999,0,0,2718066,1971.5,0,0,0
"1304","White",27.5,1999,0,0,15544609,1971.5,8.39188616420011e-08,9.67661679939937e-08,7.27317555834112e-08
"1305","Black",32.5,2004,0,0,2757016,1971.5,0,0,0
"1306","White",32.5,2004,0,0,15838601,1971.5,8.84498174781327e-08,1.03540852421817e-07,7.45030337297978e-08
"1307","Black",37.5,2009,0,0,2817735,1971.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1308","White",37.5,2009,0,0,15964006,1971.5,1.1669890110692e-07,1.42067697674902e-07,9.36704702249881e-08
"1309","Black",42.5,2014,0,0,2831873,1971.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1310","White",42.5,2014,0.1,10,15932837,1971.5,5.64612145665194e-07,7.509703064164e-07,4.15044110563919e-07
"1311","Black",2.5,1975,0,0,456218,1972.5,0,0,0
"1312","White",2.5,1975,0,0,2624323,1972.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1313","Black",3.5,1976,0,0,1873132,1972.5,0,0,0
"1314","White",3.5,1976,0,0,10326746,1972.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1315","Black",7.5,1980,0,0,2502795,1972.5,0,0,0
"1316","White",7.5,1980,0,0,13608462,1972.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1317","Black",12.5,1985,0,0,2603595,1972.5,0,0,0
"1318","White",12.5,1985,0,0,13784685,1972.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1319","Black",17.5,1990,0,0,2712493,1972.5,0,0,0
"1320","White",17.5,1990,0,0,14240029,1972.5,6.38313767326274e-08,6.76944351025831e-08,6.08542084644891e-08
"1321","Black",22.5,1995,0,0,2683991,1972.5,0,0,0
"1322","White",22.5,1995,0,0,14549751,1972.5,7.80791849139191e-08,8.88241194383762e-08,6.92720843234398e-08
"1323","Black",27.5,2000,0,0,2687240,1972.5,0,0,0
"1324","White",27.5,2000,0,0,15236327,1972.5,8.31560268645201e-08,9.67661679939937e-08,7.12303216908956e-08
"1325","Black",32.5,2005,0,0,2711839,1972.5,0,0,0
"1326","White",32.5,2005,0,0,15413310,1972.5,8.78911600876277e-08,1.03540852421817e-07,7.33132621542522e-08
"1327","Black",37.5,2010,0,0,2778320,1972.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1328","White",37.5,2010,0,0,15545777,1972.5,1.16306031684753e-07,1.42067697674902e-07,9.27423136304126e-08
"1329","Black",2.5,1976,0,0,455478,1973.5,0,0,0
"1330","White",2.5,1976,0,0,2585674,1973.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1331","Black",3.5,1977,0,0,1834961,1973.5,0,0,0
"1332","White",3.5,1977,0,0,10138077,1973.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1333","Black",7.5,1981,0,0,2432120,1973.5,0,0,0
"1334","White",7.5,1981,0,0,13115617,1973.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1335","Black",12.5,1986,0,0,2529667,1973.5,0,0,0
"1336","White",12.5,1986,0,0,13288126,1973.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1337","Black",17.5,1991,0,0,2657722,1973.5,0,0,0
"1338","White",17.5,1991,0,0,13795340,1973.5,6.31309872863963e-08,6.76944351025831e-08,5.96134484145358e-08
"1339","Black",22.5,1996,0,0,2632088,1973.5,0,0,0
"1340","White",22.5,1996,0,0,14169292,1973.5,7.73062643970064e-08,8.88241194383762e-08,6.78351519581022e-08
"1341","Black",27.5,2001,0,0,2625389,1973.5,0,0,0
"1342","White",27.5,2001,0,0,14795677,1973.5,8.25754187531008e-08,9.67661679939937e-08,7.00791155132166e-08
"1343","Black",32.5,2006,0,0,2663866,1973.5,0,0,0
"1344","White",32.5,2006,0,0,14992003,1973.5,8.74674341221143e-08,1.03540852421817e-07,7.24023140012529e-08
"1345","Black",37.5,2011,0,0,2727439,1973.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1346","White",37.5,2011,0,0,15113124,1973.5,1.16009616970183e-07,1.42067697674902e-07,9.20329996876663e-08
"1347","Black",2.5,1977,0,0,484182,1974.5,0,0,0
"1348","White",2.5,1977,0,0,2715905,1974.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1349","Black",3.5,1978,0,0,1841521,1974.5,0,0,0
"1350","White",3.5,1978,0,0,10238759,1974.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1351","Black",7.5,1982,0,0,2421801,1974.5,0,0,0
"1352","White",7.5,1982,0,0,13002282,1974.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1353","Black",12.5,1987,0,0,2518077,1974.5,0,0,0
"1354","White",12.5,1987,0,0,13183695,1974.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1355","Black",17.5,1992,0,0,2665771,1974.5,0,0,0
"1356","White",17.5,1992,0,0,13751384,1974.5,6.24132700458559e-08,6.76944351025831e-08,5.83412640503219e-08
"1357","Black",22.5,1997,0,0,2638909,1974.5,0,0,0
"1358","White",22.5,1997,0,0,14177901,1974.5,7.67568454868315e-08,8.88241194383762e-08,6.68069538024813e-08
"1359","Black",27.5,2002,0,0,2608851,1974.5,0,0,0
"1360","White",27.5,2002,0,0,14647259,1974.5,8.21638447331107e-08,9.67661679939937e-08,6.9256386744823e-08
"1361","Black",32.5,2007,0,0,2659671,1974.5,0,0,0
"1362","White",32.5,2007,0,0,14859068,1974.5,8.71682480083319e-08,1.03540852421817e-07,7.17523228347463e-08
"1363","Black",37.5,2012,0,0,2726373,1974.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1364","White",37.5,2012,0,0,14996479,1974.5,1.15801576242514e-07,1.42067697674902e-07,9.15279429702134e-08
"1365","Black",2.5,1978,0,0,487796,1975.5,0,0,0
"1366","White",2.5,1978,0,0,2753166,1975.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1367","Black",3.5,1979,0,0,1866149,1975.5,0,0,0
"1368","White",3.5,1979,0,0,10416975,1975.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1369","Black",7.5,1983,0,0,2429579,1975.5,0,0,0
"1370","White",7.5,1983,0,0,13068690,1975.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1371","Black",12.5,1988,0,0,2528126,1975.5,0,0,0
"1372","White",12.5,1988,0,0,13269563,1975.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1373","Black",17.5,1993,0,0,2696099,1975.5,0,0,0
"1374","White",17.5,1993,0,0,13925692,1975.5,6.20011671972551e-08,6.76944351025831e-08,5.76071735921336e-08
"1375","Black",22.5,1998,0,0,2665249,1975.5,0,0,0
"1376","White",22.5,1998,0,0,14382527,1975.5,7.64419623412889e-08,8.88241194383762e-08,6.62141752162288e-08
"1377","Black",27.5,2003,0,0,2615494,1975.5,0,0,0
"1378","White",27.5,2003,0,0,14688595,1975.5,8.19285560810292e-08,9.67661679939937e-08,6.87825931583091e-08
"1379","Black",32.5,2008,0,0,2686272,1975.5,0,0,0
"1380","White",32.5,2008,0,0,14943295,1975.5,8.69978228523651e-08,1.03540852421817e-07,7.13785415715592e-08
"1381","Black",37.5,2013,0,0,2752216,1975.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1382","White",37.5,2013,0,0,15074329,1975.5,1.15683724622802e-07,1.42067697674902e-07,9.12380589616879e-08
"1383","Black",2.5,1979,0,0,509457,1976.5,0,0,0
"1384","White",2.5,1979,0,0,2822667,1976.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1385","Black",3.5,1980,0,0,1934812,1976.5,0,0,0
"1386","White",3.5,1980,0,0,10565147,1976.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1387","Black",7.5,1984,0,0,2481430,1976.5,0,0,0
"1388","White",7.5,1984,0,0,13271782,1976.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1389","Black",12.5,1989,0,0,2579857,1976.5,0,0,0
"1390","White",12.5,1989,0,0,13484129,1976.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1391","Black",17.5,1994,0,0,2768563,1976.5,0,0,0
"1392","White",17.5,1994,0,0,14223149,1976.5,6.18678258785907e-08,6.76944351025831e-08,5.7368427537185e-08
"1393","Black",22.5,1999,0,0,2730946,1976.5,0,0,0
"1394","White",22.5,1999,0,0,14699575,1976.5,7.63402764346919e-08,8.88241194383762e-08,6.60215658170106e-08
"1395","Black",27.5,2004,0,0,2684536,1976.5,0,0,0
"1396","White",27.5,2004,0,0,14909658,1976.5,8.18527754288413e-08,9.67661679939937e-08,6.86288246175488e-08
"1397","Black",32.5,2009,0,0,2764905,1976.5,0,0,0
"1398","White",32.5,2009,0,0,15170826,1976.5,8.69431423536051e-08,1.03540852421817e-07,7.12574144233847e-08
"1399","Black",37.5,2014,0,0,2817085,1976.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1400","White",37.5,2014,0,0,15253168,1976.5,1.15646136188095e-07,1.42067697674902e-07,9.11443077462896e-08
"1401","Black",2.5,1980,0,0,539775,1977.5,0,0,0
"1402","White",2.5,1980,0,0,2911685,1977.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1403","Black",3.5,1981,0,0,2003217,1977.5,0,0,0
"1404","White",3.5,1981,0,0,10852894,1977.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1405","Black",7.5,1985,0,0,2543041,1977.5,0,0,0
"1406","White",7.5,1985,0,0,13499416,1977.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1407","Black",12.5,1990,0,0,2656466,1977.5,0,0,0
"1408","White",12.5,1990,0,0,13779349,1977.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1409","Black",17.5,1995,0,0,2862114,1977.5,0,0,0
"1410","White",17.5,1995,0,0,14584315,1977.5,6.18678258785907e-08,6.76944351025831e-08,5.7368427537185e-08
"1411","Black",22.5,2000,0,0,2821740,1977.5,0,0,0
"1412","White",22.5,2000,0,0,15075195,1977.5,7.63402764346919e-08,8.88241194383762e-08,6.60215658170106e-08
"1413","Black",27.5,2005,0,0,2770264,1977.5,0,0,0
"1414","White",27.5,2005,0,0,15198295,1977.5,8.18527754288413e-08,9.67661679939937e-08,6.86288246175488e-08
"1415","Black",32.5,2010,0,0,2861508,1977.5,0,0,0
"1416","White",32.5,2010,0,0,15460994,1977.5,8.69431423536051e-08,1.03540852421817e-07,7.12574144233847e-08
"1417","Black",2.5,1981,0,0,535752,1978.5,0,0,0
"1418","White",2.5,1981,0,0,2953801,1978.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1419","Black",3.5,1982,0,0,2044023,1978.5,0,0,0
"1420","White",3.5,1982,0,0,11071851,1978.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1421","Black",7.5,1986,0,0,2607029,1978.5,0,0,0
"1422","White",7.5,1986,0,0,13824636,1978.5,6.28552298464135e-08,6.30295173942543e-08,6.27158358442142e-08
"1423","Black",12.5,1991,0,0,2744991,1978.5,0,0,0
"1424","White",12.5,1991,0,0,14185524,1978.5,5.36324631889389e-08,5.37651090960793e-08,5.35122836364773e-08
"1425","Black",17.5,1996,0,0,2945979,1978.5,0,0,0
"1426","White",17.5,1996,0,0,14991764,1978.5,6.17692424981208e-08,6.76944351025831e-08,5.71668262648076e-08
"1427","Black",22.5,2001,0,0,2931833,1978.5,0,0,0
"1428","White",22.5,2001,0,0,15530078,1978.5,7.62694232038085e-08,8.88241194383762e-08,6.58630045434661e-08
"1429","Black",27.5,2006,0,0,2867478,1978.5,0,0,0
"1430","White",27.5,2006,0,0,15610997,1978.5,8.18043714300127e-08,9.67661679939937e-08,6.85063526649932e-08
"1431","Black",32.5,2011,0,0,2938965,1978.5,0,0,0
"1432","White",32.5,2011,0,0,15788470,1978.5,8.69127925475525e-08,1.03540852421817e-07,7.11651318285951e-08
"1433","Black",2.5,1982,0,0,542705,1979.5,0,0,0
"1434","White",2.5,1982,0,0,2974049,1979.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1435","Black",3.5,1983,0,0,2090193,1979.5,0,0,0
"1436","White",3.5,1983,0,0,11302076,1979.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1437","Black",7.5,1987,0,0,2651617,1979.5,0,0,0
"1438","White",7.5,1987,0,0,14066717,1979.5,6.23234893206337e-08,6.30295173942543e-08,6.17540152447211e-08
"1439","Black",12.5,1992,0,0,2820275,1979.5,0,0,0
"1440","White",12.5,1992,0,0,14549212,1979.5,5.32285591705523e-08,5.37651090960793e-08,5.27377726607008e-08
"1441","Black",17.5,1997,0,0,3013301,1979.5,0,0,0
"1442","White",17.5,1997,0,0,15347055,1979.5,6.14698634510402e-08,6.76944351025831e-08,5.65499536881561e-08
"1443","Black",22.5,2002,0,0,3015630,1979.5,0,0,0
"1444","White",22.5,2002,0,0,15864917,1979.5,7.60550955119013e-08,8.88241194383762e-08,6.53785599377912e-08
"1445","Black",27.5,2007,0,0,2939987,1979.5,0,0,0
"1446","White",27.5,2007,0,0,15916114,1979.5,8.16588579958621e-08,9.67661679939937e-08,6.81329263292142e-08
"1447","Black",32.5,2012,0,0,3001447,1979.5,0,0,0
"1448","White",32.5,2012,0,0,16059413,1979.5,8.68225828652711e-08,1.03540852421817e-07,7.08845514985931e-08
"1449","Black",2.5,1983,0,0,540325,1980.5,0,0,0
"1450","White",2.5,1983,0,0,2973250,1980.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1451","Black",3.5,1984,0,0,2113179,1980.5,0,0,0
"1452","White",3.5,1984,0,0,11468286,1980.5,4.3272264984465e-08,4.36640559652072e-08,4.29747217318941e-08
"1453","Black",7.5,1988,0,0,2695247,1980.5,0,0,0
"1454","White",7.5,1988,0,0,14302240,1980.5,6.14052478019503e-08,6.30295173942543e-08,6.00850792487175e-08
"1455","Black",12.5,1993,0,0,2892983,1980.5,0,0,0
"1456","White",12.5,1993,0,0,14897610,1980.5,5.25324008283302e-08,5.37651090960793e-08,5.1395048393824e-08
"1457","Black",17.5,1998,0,0,3075275,1980.5,0,0,0
"1458","White",17.5,1998,0,0,15668211,1980.5,6.09552165922492e-08,6.76944351025831e-08,5.54817247863743e-08
"1459","Black",22.5,2003,0,0,3073218,1980.5,0,0,0
"1460","White",22.5,2003,0,0,16099128,1980.5,7.5688073432798e-08,8.88241194383762e-08,6.45408869415754e-08
"1461","Black",27.5,2008,0,0,2999933,1980.5,0,0,0
"1462","White",27.5,2008,0,0,16166748,1980.5,8.14112110046844e-08,9.67661679939937e-08,6.74884958438023e-08
"1463","Black",32.5,2013,0,0,3057680,1980.5,0,0,0
"1464","White",32.5,2013,0,0,16299406,1980.5,8.66708097341701e-08,1.03540852421817e-07,7.04016940812728e-08
"1465","Black",2.5,1984,0,0,529737,1981.5,0,0,0
"1466","White",2.5,1984,0,0,2906365,1981.5,2.62219925399342e-08,2.66137837274036e-08,2.59244491303561e-08
"1467","Black",3.5,1985,0,0,2111023,1981.5,0,0,0
"1468","White",3.5,1985,0,0,11484448,1981.5,4.24579400621457e-08,4.36640559652072e-08,4.15354756520406e-08
"1469","Black",7.5,1989,0,0,2704333,1981.5,0,0,0
"1470","White",7.5,1989,0,0,14410866,1981.5,6.00603456653821e-08,6.30295173942543e-08,5.76295444798908e-08
"1471","Black",12.5,1994,0,0,2930329,1981.5,0,0,0
"1472","White",12.5,1994,0,0,15101109,1981.5,5.15146294643533e-08,5.37651090960793e-08,4.9421148706226e-08
"1473","Black",17.5,1999,0,0,3099413,1981.5,0,0,0
"1474","White",17.5,1999,0,0,15842986,1981.5,6.02047107718357e-08,6.76944351025831e-08,5.39130449326791e-08
"1475","Black",22.5,2004,0,0,3117924,1981.5,0,0,0
"1476","White",22.5,2004,0,0,16264302,1981.5,7.51548394376961e-08,8.88241194383762e-08,6.33125052455116e-08
"1477","Black",27.5,2009,0,0,3026468,1981.5,0,0,0
"1478","White",27.5,2009,0,0,16285077,1981.5,8.10535785009731e-08,9.67661679939937e-08,6.65452832469095e-08
"1479","Black",32.5,2014,0,0,3088678,1981.5,0,0,0
"1480","White",32.5,2014,0,0,16446858,1981.5,8.64541192050284e-08,1.03540852421817e-07,6.96968625577051e-08
"1481","Black",2.5,1985,0,0,546211,1982.5,0,0,0
"1482","White",2.5,1985,0,0,2989543,1982.5,2.55913184182358e-08,2.66137837274036e-08,2.48123561711137e-08
"1483","Black",3.5,1986,0,0,2127876,1982.5,0,0,0
"1484","White",3.5,1986,0,0,11543097,1982.5,4.13587131240344e-08,4.36640559652072e-08,3.95885712352265e-08
"1485","Black",7.5,1990,0,0,2722672,1982.5,0,0,0
"1486","White",7.5,1990,0,0,14521538,1982.5,5.83786042293292e-08,6.30295173942543e-08,5.45527235606799e-08
"1487","Black",12.5,1995,0,0,2957198,1982.5,0,0,0
"1488","White",12.5,1995,0,0,15248292,1982.5,5.02430039681732e-08,5.37651090960793e-08,4.69487734018105e-08
"1489","Black",17.5,2000,0,0,3121824,1982.5,0,0,0
"1490","White",17.5,2000,0,0,15983292,1982.5,5.92680916888736e-08,6.76944351025831e-08,5.19491819440644e-08
"1491","Black",22.5,2005,0,0,3134923,1982.5,0,0,0
"1492","White",22.5,2005,0,0,16327386,1982.5,7.44905067110161e-08,8.88241194383762e-08,6.17756519865387e-08
"1493","Black",27.5,2010,0,0,3034414,1982.5,0,0,0
"1494","White",27.5,2010,0,0,16320048,1982.5,8.06092581861406e-08,9.67661679939937e-08,6.53662321518486e-08
"1495","Black",2.5,1986,0,0,555084,1983.5,0,0,0
"1496","White",2.5,1986,0,0,2996063,1983.5,2.48782955734938e-08,2.66137837274036e-08,2.35550590914509e-08
"1497","Black",3.5,1987,0,0,2147404,1983.5,0,0,0
"1498","White",3.5,1987,0,0,11587988,1983.5,4.0101767385148e-08,4.36640559652072e-08,3.7362492791111e-08
"1499","Black",7.5,1991,0,0,2787491,1983.5,0,0,0
"1500","White",7.5,1991,0,0,14640754,1983.5,5.65911253956024e-08,6.30295173942543e-08,5.12785343334811e-08
"1501","Black",12.5,1996,0,0,3007217,1983.5,0,0,0
"1502","White",12.5,1996,0,0,15399043,1983.5,4.8892076498863e-08,5.37651090960793e-08,4.43183819027666e-08
"1503","Black",17.5,2001,0,0,3164034,1983.5,0,0,0
"1504","White",17.5,2001,0,0,16072319,1983.5,5.82737289517507e-08,6.76944351025831e-08,4.98603889836639e-08
"1505","Black",22.5,2006,0,0,3160348,1983.5,0,0,0
"1506","White",22.5,2006,0,0,16346913,1983.5,7.37859186430867e-08,8.88241194383762e-08,6.01416325142867e-08
"1507","Black",27.5,2011,0,0,3076470,1983.5,0,0,0
"1508","White",27.5,2011,0,0,16378420,1983.5,8.01387811254619e-08,9.67661679939937e-08,6.41132598982295e-08
"1509","Black",2.5,1987,0,0,568077,1984.5,0,0,0
"1510","White",2.5,1987,0,0,2980871,1984.5,2.40578089500874e-08,2.66137837274036e-08,2.21083211432206e-08
"1511","Black",3.5,1988,0,0,2182484,1984.5,0,0,0
"1512","White",3.5,1988,0,0,11624648,1984.5,3.86555937100353e-08,4.36640559652072e-08,3.48013381630999e-08
"1513","Black",7.5,1992,0,0,2855389,1984.5,0,0,0
"1514","White",7.5,1992,0,0,14703803,1984.5,5.47528795730507e-08,6.30295173942543e-08,4.79083117614466e-08
"1515","Black",12.5,1997,0,0,3059123,1984.5,0,0,0
"1516","White",12.5,1997,0,0,15489854,1984.5,4.75032903434809e-08,5.37651090960793e-08,4.16112977630928e-08
"1517","Black",17.5,2002,0,0,3213909,1984.5,0,0,0
"1518","White",17.5,2002,0,0,16148044,1984.5,5.72520227948961e-08,6.76944351025831e-08,4.7711157887e-08
"1519","Black",22.5,2007,0,0,3186854,1984.5,0,0,0
"1520","White",22.5,2007,0,0,16334345,1984.5,7.30625062444327e-08,8.88241194383762e-08,5.84608081775257e-08
"1521","Black",27.5,2012,0,0,3129009,1984.5,0,0,0
"1522","White",27.5,2012,0,0,16396884,1984.5,7.9656337081784e-08,9.67661679939937e-08,6.28248909376601e-08
"1523","Black",2.5,1988,0,0,587538,1985.5,0,0,0
"1524","White",2.5,1988,0,0,3005088,1985.5,2.31118994126004e-08,2.66137837274036e-08,2.04404099145648e-08
"1525","Black",3.5,1989,0,0,2244899,1985.5,0,0,0
"1526","White",3.5,1989,0,0,11745587,1985.5,3.73070468071479e-08,4.36640559652072e-08,3.24093816978043e-08
"1527","Black",7.5,1993,0,0,2948588,1985.5,0,0,0
"1528","White",7.5,1993,0,0,14801288,1985.5,5.2855255245473e-08,6.30295173942543e-08,4.44291657994529e-08
"1529","Black",12.5,1998,0,0,3135296,1985.5,0,0,0
"1530","White",12.5,1998,0,0,15614060,1985.5,4.60696569573251e-08,5.37651090960793e-08,3.88167367866475e-08
"1531","Black",17.5,2003,0,0,3281765,1985.5,0,0,0
"1532","White",17.5,2003,0,0,16232010,1985.5,5.61973365823194e-08,6.76944351025831e-08,4.54924909410713e-08
"1533","Black",22.5,2008,0,0,3233432,1985.5,0,0,0
"1534","White",22.5,2008,0,0,16350376,1985.5,7.23157565243887e-08,8.88241194383762e-08,5.67256957790215e-08
"1535","Black",27.5,2013,0,0,3208484,1985.5,0,0,0
